date,open,high,low,close,volume,dividend,split
2024-03-12,72125.05,73302.76,68600.96,71035.34,0,0.0,1.0
2024-03-13,70965.71,73699.82,70597.04,73152.86,0,0.0,1.0
2024-03-14,73153.28,73817.92,68475.61,70677.56,0,0.0,1.0
2024-03-15,70671.79,72386.64,65565.42,67843.88,0,0.0,1.0
2024-03-16,69107.01,70040.34,66620.43,67064.72,0,0.0,1.0
2024-03-17,67072.83,68636.67,64495.65,68238.73,0,0.0,1.0
2024-03-18,68245.76,68901.66,66554.72,67356.88,0,0.0,1.0
2024-03-19,67360.45,68111.46,62305.98,63727.08,0,0.0,1.0
2024-03-20,63722.27,67802.41,60772.97,67063.26,0,0.0,1.0
2024-03-21,67057.0,68213.99,64523.34,65451.01,0,0.0,1.0
2024-03-22,65464.12,66632.08,62573.13,63495.87,0,0.0,1.0
2024-03-23,63030.61,65998.44,62990.39,64996.15,0,0.0,1.0
2024-03-24,64996.07,66440.38,63773.72,66144.02,0,0.0,1.0
2024-03-25,66144.02,71238.45,66144.02,70978.69,0,0.0,1.0
2024-03-26,70973.34,71574.28,69297.45,69813.13,0,0.0,1.0
2024-03-27,69816.38,71742.63,68362.06,68848.16,0,0.0,1.0
2024-03-28,68848.16,71598.31,68835.86,70706.21,0,0.0,1.0
2024-03-29,70706.21,71074.25,69052.47,69657.1,0,0.0,1.0
2024-03-30,69843.9,70351.83,69728.17,69845.23,0,0.0,1.0
2024-03-31,69845.25,71221.38,69561.42,70841.01,0,0.0,1.0
2024-04-01,70841.01,71386.33,68052.39,69760.15,0,0.0,1.0
2024-04-02,69761.25,69926.09,64544.41,65704.89,0,0.0,1.0
2024-04-03,65648.53,66929.73,64504.82,65724.87,0,0.0,1.0
2024-04-04,65725.07,69340.28,65071.42,67943.56,0,0.0,1.0
2024-04-05,67943.25,68765.46,65992.39,67652.05,0,0.0,1.0
2024-04-06,67647.8,68492.38,67473.44,68405.74,0,0.0,1.0
2024-04-07,68405.74,70303.37,68312.31,69313.87,0,0.0,1.0
2024-04-08,69313.87,72725.54,68895.51,71696.75,0,0.0,1.0
2024-04-09,71697.4,71992.37,68204.37,69128.9,0,0.0,1.0
2024-04-10,69119.14,70130.11,67455.03,69799.37,0,0.0,1.0
2024-04-11,69799.37,71277.31,69528.07,70510.13,0,0.0,1.0
2024-04-12,70512.59,71243.24,65177.86,67122.19,0,0.0,1.0
2024-04-13,67486.14,67941.87,60842.54,61946.58,0,0.0,1.0
2024-04-14,61974.54,65664.3,61746.39,63856.15,0,0.0,1.0
2024-04-15,63857.68,66912.77,62307.47,63134.31,0,0.0,1.0
2024-04-16,63138.42,63921.75,61638.4,63032.98,0,0.0,1.0
2024-04-17,63027.73,64496.8,59663.27,60835.0,0,0.0,1.0
2024-04-18,60839.93,64180.16,60808.46,63523.07,0,0.0,1.0
2024-04-19,63530.51,65486.29,59581.07,64065.81,0,0.0,1.0
2024-04-20,63835.55,64292.07,63113.53,63820.66,0,0.0,1.0
2024-04-21,64959.31,65716.05,64242.39,64647.61,0,0.0,1.0
2024-04-22,64647.67,66872.75,64512.39,66542.24,0,0.0,1.0
2024-04-23,66541.99,67263.75,65821.5,66344.31,0,0.0,1.0
2024-04-24,66342.75,67069.27,63534.86,64032.6,0,0.0,1.0
2024-04-25,64032.78,64959.51,62739.57,64792.39,0,0.0,1.0
2024-04-26,64792.39,65278.24,63289.82,63935.16,0,0.0,1.0
2024-04-27,62902.88,63586.99,62623.91,63231.47,0,0.0,1.0
2024-04-28,63231.47,64320.16,63098.22,63654.18,0,0.0,1.0
2024-04-29,63654.18,63717.76,61764.21,62933.17,0,0.0,1.0
2024-04-30,62933.06,64704.82,59043.4,59858.05,0,0.0,1.0
2024-05-01,59861.31,60974.18,56500.25,57271.39,0,0.0,1.0
2024-05-02,57271.45,59578.97,56898.82,58731.43,0,0.0,1.0
2024-05-03,58731.43,63219.19,58698.06,62930.83,0,0.0,1.0
2024-05-04,62812.78,64523.36,62560.21,63871.8,0,0.0,1.0
2024-05-05,63871.8,64618.76,62902.73,63738.93,0,0.0,1.0
2024-05-06,63734.36,65508.39,62700.4,63291.31,0,0.0,1.0
2024-05-07,63291.31,64397.77,62794.39,62962.95,0,0.0,1.0
2024-05-08,62961.79,63151.87,61419.18,61551.61,0,0.0,1.0
2024-05-09,61551.61,62653.27,60603.17,62614.77,0,0.0,1.0
2024-05-10,62614.77,63462.44,60162.29,60490.85,0,0.0,1.0
2024-05-11,60829.7,61474.16,60450.77,60992.06,0,0.0,1.0
2024-05-12,60989.4,61836.45,60584.32,61251.25,0,0.0,1.0
2024-05-13,61251.25,63450.51,60732.51,63085.49,0,0.0,1.0
2024-05-14,63085.49,63111.81,61070.05,61570.17,0,0.0,1.0
2024-05-15,61569.17,66461.43,61292.52,65981.53,0,0.0,1.0
2024-05-16,65983.7,66743.46,64591.12,65278.79,0,0.0,1.0
2024-05-17,65283.38,67478.52,65107.86,66917.5,0,0.0,1.0
2024-05-18,66917.0,67396.01,66622.36,66987.42,0,0.0,1.0
2024-05-19,66987.42,67694.1,65869.36,66151.69,0,0.0,1.0
2024-05-20,66151.69,70437.85,65994.39,69529.43,0,0.0,1.0
2024-05-21,69533.21,71958.59,68929.93,69703.78,0,0.0,1.0
2024-05-22,69703.78,70651.88,69200.29,69398.33,0,0.0,1.0
2024-05-23,69398.33,70038.43,66250.9,67734.01,0,0.0,1.0
2024-05-24,67742.48,69261.58,66580.29,68826.15,0,0.0,1.0
2024-05-25,68768.57,69582.97,68479.32,69087.45,0,0.0,1.0
2024-05-26,69087.45,69501.78,68634.39,68672.79,0,0.0,1.0
2024-05-27,68672.79,70602.4,68132.58,69582.23,0,0.0,1.0
2024-05-28,69584.43,69822.28,67189.82,68236.54,0,0.0,1.0
2024-05-29,68237.33,68847.08,67061.34,67400.24,0,0.0,1.0
2024-05-30,67397.54,69449.24,67048.34,68406.84,0,0.0,1.0
2024-05-31,68406.84,68958.94,66582.64,67636.24,0,0.0,1.0
2024-06-01,67556.31,67801.24,67471.34,67718.14,0,0.0,1.0
2024-06-02,67718.14,68407.34,67194.14,67755.24,0,0.0,1.0
2024-06-03,67755.24,70217.14,67523.94,69031.36,0,0.0,1.0
2024-06-04,69031.34,71002.64,68476.84,70325.84,0,0.0,1.0
2024-06-05,70325.84,71695.94,70261.68,71109.94,0,0.0,1.0
2024-06-06,71106.37,71592.74,70030.94,70650.74,0,0.0,1.0
2024-06-07,70650.74,71932.13,68356.42,69220.84,0,0.0,1.0
2024-06-08,69387.8,69496.34,69092.93,69282.84,0,0.0,1.0
2024-06-09,69282.84,69761.74,69043.34,69589.54,0,0.0,1.0
2024-06-10,69589.54,70105.04,69087.14,69533.44,0,0.0,1.0
2024-06-11,69529.34,69611.94,65884.89,67182.74,0,0.0,1.0
2024-06-12,67182.74,69895.94,66802.84,67984.44,0,0.0,1.0
2024-06-13,67988.74,68549.54,66147.35,66608.24,0,0.0,1.0
2024-06-14,66608.24,67248.64,64944.04,65639.64,0,0.0,1.0
2024-06-15,66122.34,66122.34,65684.02,65918.04,0,0.0,1.0
2024-06-16,65918.04,66662.64,65904.34,66386.64,0,0.0,1.0
2024-06-17,66386.64,67163.34,64982.74,66258.74,0,0.0,1.0
2024-06-18,66258.74,66579.74,63910.38,64800.74,0,0.0,1.0
2024-06-19,64791.04,65594.64,64519.48,64733.24,0,0.0,1.0
2024-06-20,64733.24,66349.74,64409.4,64961.64,0,0.0,1.0
2024-06-21,64961.64,65044.44,63249.44,64065.84,0,0.0,1.0
2024-06-22,64126.34,64504.74,63908.64,64249.34,0,0.0,1.0
2024-06-23,64249.34,64492.74,63621.34,63717.24,0,0.0,1.0
2024-06-24,63717.24,63825.34,58227.84,59484.64,0,0.0,1.0
2024-06-25,59484.64,62411.04,59373.74,61889.74,0,0.0,1.0
2024-06-26,61889.74,62457.84,60692.84,60979.94,0,0.0,1.0
2024-06-27,60979.94,62370.44,60598.84,61475.14,0,0.0,1.0
2024-06-28,61475.14,62192.74,60035.24,60240.84,0,0.0,1.0
2024-06-29,60370.84,61224.74,60350.64,61037.44,0,0.0,1.0
2024-06-30,61037.44,62390.54,60697.84,61974.44,0,0.0,1.0
2024-07-01,61974.44,63842.74,61824.24,63268.74,0,0.0,1.0
2024-07-02,63268.74,63277.64,61793.84,62000.04,0,0.0,1.0
2024-07-03,62000.04,62271.94,59516.24,59589.74,0,0.0,1.0
2024-07-04,59589.74,60492.64,56743.84,58339.44,0,0.0,1.0
2024-07-05,58339.44,58776.34,53359.94,56321.04,0,0.0,1.0
2024-07-06,56731.76,58197.44,56469.54,57937.94,0,0.0,1.0
2024-07-07,57937.94,58458.08,56549.64,57239.65,0,0.0,1.0
2024-07-08,57239.65,58193.34,54243.74,56235.74,0,0.0,1.0
2024-07-09,56235.74,58277.81,56174.0,57905.64,0,0.0,1.0
2024-07-10,57905.64,59429.05,57117.25,57384.84,0,0.0,1.0
2024-07-11,57384.84,59660.34,57025.32,57522.14,0,0.0,1.0
2024-07-12,57522.14,58493.74,56504.44,57502.24,0,0.0,1.0
2024-07-13,57756.76,58942.04,57678.54,58564.74,0,0.0,1.0
2024-07-14,58564.74,60372.84,58250.54,60052.44,0,0.0,1.0
2024-07-15,60052.44,63767.74,59981.34,63688.44,0,0.0,1.0
2024-07-16,63688.44,65168.94,62343.84,64619.94,0,0.0,1.0
2024-07-17,64619.94,66085.34,63823.94,64474.44,0,0.0,1.0
2024-07-18,64474.44,65101.05,63201.14,63789.28,0,0.0,1.0
2024-07-19,63788.33,67351.66,63260.72,66891.64,0,0.0,1.0
2024-07-20,66678.34,67605.21,66173.74,67305.44,0,0.0,1.0
2024-07-21,67305.44,68186.74,65749.24,67702.04,0,0.0,1.0
2024-07-22,67702.04,68449.84,66532.54,68093.74,0,0.0,1.0
2024-07-23,68093.74,68137.74,65417.04,65804.04,0,0.0,1.0
