date,open,high,low,close,volume,dividend,split
2024-10-17,2673.66,2696.7,2673.19,2692.52,0,0.0,1.0
2024-10-18,2692.69,2722.46,2692.24,2721.73,0,0.0,1.0
2024-10-21,2720.81,2740.53,2714.2,2719.73,0,0.0,1.0
2024-10-22,2719.73,2748.84,2718.89,2748.5,0,0.0,1.0
2024-10-23,2748.39,2758.4,2708.72,2715.37,0,0.0,1.0
2024-10-24,2715.51,2743.23,2715.12,2735.78,0,0.0,1.0
2024-10-25,2735.87,2747.67,2717.04,2746.97,0,0.0,1.0
2024-10-28,2733.33,2745.92,2724.71,2742.23,0,0.0,1.0
2024-10-29,2742.23,2774.74,2739.87,2774.34,0,0.0,1.0
2024-10-30,2774.26,2789.95,2770.88,2786.3,0,0.0,1.0
2024-10-31,2787.51,2790.11,2731.52,2743.67,0,0.0,1.0
2024-11-01,2744.0,2762.15,2733.19,2735.81,0,0.0,1.0
2024-11-04,2736.47,2748.16,2730.31,2736.32,0,0.0,1.0
2024-11-05,2736.39,2749.92,2724.72,2743.66,0,0.0,1.0
2024-11-06,2743.59,2749.65,2652.39,2658.97,0,0.0,1.0
2024-11-07,2659.26,2710.17,2643.43,2707.07,0,0.0,1.0
2024-11-08,2706.01,2710.38,2680.29,2684.05,0,0.0,1.0
2024-11-11,2685.77,2686.26,2610.65,2619.55,0,0.0,1.0
2024-11-12,2619.03,2627.1,2589.64,2598.15,0,0.0,1.0
2024-11-13,2598.29,2618.78,2572.63,2572.83,0,0.0,1.0
2024-11-14,2574.87,2581.39,2536.76,2565.22,0,0.0,1.0
2024-11-15,2565.12,2575.96,2554.35,2561.65,0,0.0,1.0
2024-11-18,2563.48,2615.02,2561.53,2611.57,0,0.0,1.0
2024-11-19,2611.83,2639.42,2610.39,2632.01,0,0.0,1.0
2024-11-20,2632.07,2655.4,2618.79,2649.91,0,0.0,1.0
2024-11-21,2649.91,2673.48,2648.69,2669.42,0,0.0,1.0
2024-11-22,2669.49,2715.5,2668.11,2715.35,0,0.0,1.0
2024-11-25,2714.15,2721.33,2615.6,2625.43,0,0.0,1.0
2024-11-26,2625.0,2641.96,2605.24,2632.63,0,0.0,1.0
2024-11-27,2632.73,2658.2,2627.04,2635.57,0,0.0,1.0
2024-11-28,2637.97,2649.69,2620.91,2637.79,0,0.0,1.0
2024-11-29,2637.63,2666.22,2634.01,2650.3,0,0.0,1.0
2024-12-02,2653.46,2653.46,2621.89,2638.67,0,0.0,1.0
2024-12-03,2638.83,2655.61,2634.07,2643.47,0,0.0,1.0
2024-12-04,2643.17,2657.13,2632.41,2649.81,0,0.0,1.0
2024-12-05,2649.73,2655.48,2623.56,2631.63,0,0.0,1.0
2024-12-06,2631.63,2645.54,2613.4,2632.68,0,0.0,1.0
2024-12-09,2644.39,2676.35,2627.5,2660.11,0,0.0,1.0
2024-12-10,2660.78,2695.5,2657.91,2693.53,0,0.0,1.0
2024-12-11,2694.1,2721.14,2675.35,2718.37,0,0.0,1.0
2024-12-12,2717.69,2726.23,2675.11,2680.53,0,0.0,1.0
2024-12-13,2681.11,2692.67,2646.12,2648.89,0,0.0,1.0
2024-12-16,2652.95,2664.38,2643.5,2652.86,0,0.0,1.0
2024-12-17,2652.7,2658.62,2633.09,2645.84,0,0.0,1.0
2024-12-18,2646.46,2651.68,2583.74,2585.84,0,0.0,1.0
2024-12-19,2585.42,2626.37,2583.04,2593.86,0,0.0,1.0
2024-12-20,2594.46,2632.01,2589.61,2623.11,0,0.0,1.0
2024-12-23,2620.54,2633.35,2608.12,2613.3,0,0.0,1.0
2024-12-24,2613.15,2621.46,2610.13,2616.91,0,0.0,1.0
2024-12-26,2618.62,2639.08,2618.6,2633.4,0,0.0,1.0
2024-12-27,2635.77,2638.14,2611.61,2621.62,0,0.0,1.0
2024-12-30,2620.8,2627.97,2596.15,2606.45,0,0.0,1.0
2024-12-31,2604.9,2627.45,2602.61,2624.5,0,0.0,1.0
2025-01-02,2625.27,2660.38,2621.72,2657.45,0,0.0,1.0
2025-01-03,2658.44,2665.33,2636.67,2640.05,0,0.0,1.0
2025-01-06,2642.96,2649.48,2614.74,2635.94,0,0.0,1.0
2025-01-07,2636.16,2664.2,2632.88,2648.75,0,0.0,1.0
2025-01-08,2648.33,2669.87,2645.31,2661.3,0,0.0,1.0
2025-01-09,2660.88,2678.13,2655.52,2670.2,0,0.0,1.0
2025-01-10,2670.5,2697.81,2664.06,2689.04,0,0.0,1.0
2025-01-13,2691.16,2693.41,2656.72,2663.68,0,0.0,1.0
2025-01-14,2663.49,2678.13,2659.93,2677.06,0,0.0,1.0
2025-01-15,2675.16,2697.27,2669.22,2696.58,0,0.0,1.0
2025-01-16,2694.94,2724.72,2689.9,2714.53,0,0.0,1.0
2025-01-17,2714.32,2717.35,2699.27,2702.99,0,0.0,1.0
2025-01-20,2704.51,2713.7,2689.33,2707.12,0,0.0,1.0
2025-01-21,2707.37,2745.89,2702.81,2744.64,0,0.0,1.0
2025-01-22,2740.9,2763.35,2740.64,2756.22,0,0.0,1.0
2025-01-23,2756.05,2758.76,2735.94,2754.2,0,0.0,1.0
2025-01-24,2754.33,2785.98,2753.46,2771.54,0,0.0,1.0
2025-01-27,2770.65,2772.6,2730.54,2740.46,0,0.0,1.0
2025-01-28,2740.46,2764.93,2734.73,2763.49,0,0.0,1.0
2025-01-29,2763.28,2766.15,2744.83,2759.46,0,0.0,1.0
2025-01-30,2759.43,2798.4,2758.21,2793.09,0,0.0,1.0
2025-01-31,2796.26,2817.07,2791.03,2799.25,0,0.0,1.0
2025-02-03,2800.67,2830.72,2772.09,2814.76,0,0.0,1.0
2025-02-04,2814.23,2845.34,2807.33,2842.09,0,0.0,1.0
2025-02-05,2842.57,2882.22,2839.76,2867.22,0,0.0,1.0
2025-02-06,2865.36,2873.34,2834.23,2855.99,0,0.0,1.0
2025-02-07,2855.96,2886.76,2852.55,2861.36,0,0.0,1.0
2025-02-10,2858.8,2911.71,2854.73,2907.97,0,0.0,1.0
2025-02-11,2907.84,2942.67,2881.61,2897.68,0,0.0,1.0
2025-02-12,2898.02,2909.09,2864.2,2904.11,0,0.0,1.0
2025-02-13,2904.02,2929.41,2900.54,2928.4,0,0.0,1.0
2025-02-14,2927.85,2939.99,2876.94,2882.55,0,0.0,1.0
2025-02-17,2884.84,2906.38,2878.83,2897.46,0,0.0,1.0
2025-02-18,2898.4,2936.88,2891.99,2935.23,0,0.0,1.0
2025-02-19,2935.71,2946.87,2918.54,2932.76,0,0.0,1.0
2025-02-20,2933.47,2954.83,2924.08,2938.61,0,0.0,1.0
